Unnamed: 0,Target,Stance,ID,User_ID
53,Joe Biden,FAVOR,1162462533883592704,1129095209772552192
54,Joe Biden,FAVOR,1248711479701848064,835290266814689280
55,Joe Biden,FAVOR,1257727877673598976,1227012510332542978
56,Joe Biden,FAVOR,1162721283651620864,233811618
57,Joe Biden,FAVOR,1182461311051075584,1129095209772552192
58,Joe Biden,FAVOR,976779065637163008,528268310
59,Joe Biden,FAVOR,1257081351276093440,818930496
60,Joe Biden,NONE,1054900556353818624,1054629851200544768
61,Joe Biden,FAVOR,1273803921497219072,32552440
62,Joe Biden,FAVOR,1196179235183792128,53466720
63,Joe Biden,FAVOR,1251457124036681728,242893061
64,Joe Biden,FAVOR,1260083471415783424,409824643
65,Joe Biden,FAVOR,1250106804601683968,727939379499438081
66,Joe Biden,FAVOR,1258047626865451008,4800796580
67,Joe Biden,FAVOR,1271630529968947200,1196989683592519680
68,Joe Biden,FAVOR,959545298900090880,1570719330
69,Joe Biden,FAVOR,1296607535865237504,986705825992527872
70,Joe Biden,FAVOR,1157424972085678080,438852350
71,Joe Biden,FAVOR,1275192351930175488,15640653
72,Joe Biden,FAVOR,1200430497177964544,309422920
73,Joe Biden,FAVOR,1262813062186352640,2855615704
74,Joe Biden,FAVOR,1162440170806874112,883406809
75,Joe Biden,FAVOR,1247930404436193280,2381441971
76,Joe Biden,FAVOR,1057219412787425280,4727502023
77,Joe Biden,FAVOR,1271996407285723136,1196989683592519680
78,Joe Biden,FAVOR,1172372161303986176,1110800707672858624
79,Joe Biden,FAVOR,1219755653763194880,2381441971
80,Joe Biden,AGAINST,1270456748189585408,1189542419131457536
81,Joe Biden,FAVOR,1250780225673351168,1131715664559972352
82,Joe Biden,FAVOR,1193295594187563008,150333615
83,Joe Biden,FAVOR,1269108101162176512,119792001
84,Joe Biden,FAVOR,1264143330625101824,828326392391688192
85,Joe Biden,FAVOR,1137670458843783168,2173984874
86,Joe Biden,FAVOR,1180235212799664128,3376869041
87,Joe Biden,AGAINST,1262054481925230592,4787783837
88,Joe Biden,AGAINST,977011720777420800,2400725088
89,Joe Biden,AGAINST,1262864156132290560,719072526
90,Joe Biden,AGAINST,1273310361773576192,346084295
91,Joe Biden,FAVOR,1144707149693632512,554418120
92,Joe Biden,AGAINST,1264319555964416000,259444543
93,Joe Biden,AGAINST,1260799815040077824,996457363514241024
94,Joe Biden,AGAINST,1258552325435604992,16906983
95,Joe Biden,AGAINST,1265227209347923968,996457363514241024
96,Joe Biden,AGAINST,1126185800281001984,365620745
97,Joe Biden,AGAINST,1180237389555490816,777239667531927553
98,Joe Biden,AGAINST,1097633578270126080,926394883
99,Joe Biden,AGAINST,1248173256667836416,896957656174256128
100,Joe Biden,AGAINST,1263217213185511424,720440234
101,Joe Biden,AGAINST,1259154757790208000,881320015491776512
102,Joe Biden,AGAINST,1175891828559605760,18678252
103,Joe Biden,AGAINST,1039027865529077760,826510287868162049
104,Joe Biden,AGAINST,1211827088266805248,971237486738493440
105,Joe Biden,FAVOR,1246212964631240704,432486797
106,Joe Biden,AGAINST,1141704241683111936,1140242535610109957
107,Joe Biden,AGAINST,1257947452944060416,996457363514241024
108,Joe Biden,AGAINST,1130237468769263616,16091981
109,Joe Biden,AGAINST,1242692554425896960,199056422
110,Joe Biden,AGAINST,1222397323105320960,984570229496864768
111,Joe Biden,AGAINST,1176741377876480000,199056422
112,Joe Biden,AGAINST,1239602501638381568,18465936
113,Joe Biden,AGAINST,1147921091056156672,189806241
114,Joe Biden,AGAINST,1190657830262640640,1115989220408143877
115,Joe Biden,AGAINST,1160730154630623232,144367359
116,Joe Biden,AGAINST,1271942485326000128,3976264295
117,Joe Biden,AGAINST,1264817760829202432,200636404
118,Joe Biden,AGAINST,1265426728396046336,3355586265
119,Joe Biden,AGAINST,1257285214138535936,1329601225
120,Joe Biden,AGAINST,1122468861171912704,91681667
121,Joe Biden,AGAINST,1075366597404094464,3087799730
122,Joe Biden,AGAINST,1258034423980687360,827494184932298753
123,Joe Biden,AGAINST,1270817925444894720,1614062522
124,Joe Biden,AGAINST,1267498985872404480,909128332117233665
125,Joe Biden,AGAINST,1218513545027117056,769870028204220417
126,Joe Biden,AGAINST,1244299040013066240,299504180
127,Joe Biden,AGAINST,1212083892825600000,44884247
128,Joe Biden,AGAINST,1139744764314697728,4214995979
129,Joe Biden,AGAINST,1258461513620176896,21548463
130,Joe Biden,AGAINST,1184278848130736128,2984584359
131,Joe Biden,AGAINST,1247434998103212032,17463315
132,Joe Biden,AGAINST,1211904248935567360,783236102375309312
133,Joe Biden,AGAINST,1222395287643160576,984570229496864768
134,Joe Biden,AGAINST,1258481545863708672,1238961837414273024
135,Joe Biden,FAVOR,1244090201263067136,1523891821
136,Joe Biden,FAVOR,1235552605205680128,1003215786427772928
137,Joe Biden,AGAINST,1178457579162177536,824397700099559424
138,Joe Biden,AGAINST,1183420195441913856,861291152
139,Joe Biden,AGAINST,1225520880635273216,741362302553821184
140,Joe Biden,FAVOR,1221981116128731136,326255086
141,Joe Biden,FAVOR,1178508227979497472,443925556
142,Joe Biden,AGAINST,1185565052448972800,345001664
143,Joe Biden,AGAINST,1210193134380093440,4799328876
144,Joe Biden,FAVOR,1212137816811081728,1325404200
145,Joe Biden,AGAINST,1185375347497472000,930246547249475584
146,Joe Biden,AGAINST,1197256310447886336,755610782675660800
147,Joe Biden,FAVOR,1257482914373255168,407951198
148,Joe Biden,AGAINST,1250921707650465792,701557466966970369
149,Joe Biden,AGAINST,1243558451231354880,305056580
150,Joe Biden,AGAINST,1264585913184681984,2513323842
151,Joe Biden,AGAINST,1260806598936662016,1064309647656591363
152,Joe Biden,AGAINST,1251686863900983296,221779700
153,Joe Biden,AGAINST,1250172679350452224,305982677
154,Joe Biden,AGAINST,1264308336335306752,961291458375553025
155,Joe Biden,AGAINST,1262460465080201216,3304008559
156,Joe Biden,AGAINST,1257695037070077952,701557466966970369
157,Joe Biden,AGAINST,1244361088860372992,787748838165491712
158,Joe Biden,AGAINST,1271853001649672192,230014111
159,Joe Biden,AGAINST,1250795251008077824,143858767
160,Joe Biden,AGAINST,1240352889719021568,983529083182002177
161,Joe Biden,AGAINST,1262215224997773312,1250211135199928322
162,Joe Biden,NONE,1011308397344378880,29932422
163,Joe Biden,AGAINST,1259943099226357760,1342095480
164,Joe Biden,AGAINST,1268293780601548800,407951198
165,Joe Biden,AGAINST,1242247577975717888,2228534550
166,Joe Biden,AGAINST,1234740452395495424,529019905
167,Joe Biden,AGAINST,1260414789806940160,824753039349256193
168,Joe Biden,AGAINST,1143727592081518592,154350597
169,Joe Biden,AGAINST,1233318020472168448,158286198
170,Joe Biden,AGAINST,1259180392952860672,962112576208408581
171,Joe Biden,AGAINST,1242965290473918464,46300272
172,Joe Biden,AGAINST,1256193191520415744,75899254
173,Joe Biden,AGAINST,1239753318030811136,40071164
174,Joe Biden,AGAINST,1258502312030601216,1258103164903006214
175,Joe Biden,AGAINST,1244480766475730944,529773715
176,Joe Biden,AGAINST,1235034715473797120,3092400561
177,Joe Biden,AGAINST,1261416400406499328,727579787636686849
178,Joe Biden,AGAINST,1167598614656368640,1102358546581151744
179,Joe Biden,AGAINST,1258206514319224832,2923396405
180,Joe Biden,AGAINST,1239495344737714176,1203611477036457984
181,Joe Biden,AGAINST,1260638821860982784,303287288
182,Joe Biden,AGAINST,1205862680218742784,795670714909073412
183,Joe Biden,AGAINST,1200589079471165440,1732659349
184,Joe Biden,AGAINST,1184512679601414144,139217461
185,Joe Biden,FAVOR,1190048789169659904,26566064
186,Joe Biden,AGAINST,1222008798782676992,823919214
187,Joe Biden,AGAINST,1184219391422029824,23443030
188,Joe Biden,AGAINST,1236480087790194688,103746359
189,Joe Biden,AGAINST,1207844149447274496,1200491995938066432
190,Joe Biden,AGAINST,1261480838027448320,1911868574
191,Joe Biden,AGAINST,1236548481755439104,377112312
192,Joe Biden,AGAINST,1121924294240538624,1070784161936486401
193,Joe Biden,AGAINST,1255898679271096320,158403886
194,Joe Biden,FAVOR,1257989108883836928,1040101984974516224
195,Joe Biden,AGAINST,1256761576662732800,1255100631695712257
196,Joe Biden,AGAINST,1238285953095143424,779756797750087680
197,Joe Biden,AGAINST,1256575902223384576,2678546629
198,Joe Biden,AGAINST,1255290597834981376,1247255465500848137
199,Joe Biden,FAVOR,1217656817767141376,21257399
200,Joe Biden,NONE,1123004459523682304,955187543854800897
201,Joe Biden,FAVOR,1156977957283536896,398182125
202,Joe Biden,FAVOR,1238362492117700608,18534622
203,Joe Biden,FAVOR,1238362484978958336,18534622
204,Joe Biden,FAVOR,1121676005028978688,560926488
205,Joe Biden,FAVOR,1141789325841129472,275783771
206,Joe Biden,FAVOR,1235479465519730688,18534622
207,Joe Biden,FAVOR,1121875820316774400,369103109
208,Joe Biden,FAVOR,1144501045705543680,18534622
209,Joe Biden,FAVOR,1219894762448310272,18534622
210,Joe Biden,FAVOR,1272255280894537728,1263102804811448321
211,Joe Biden,FAVOR,1122201802223620096,734877950
212,Joe Biden,FAVOR,1121805599824543744,20236053
213,Joe Biden,FAVOR,1128402650360352768,18534622
214,Joe Biden,FAVOR,1157116505823203328,297767462
215,Joe Biden,NONE,1126435473491136512,913194096
216,Joe Biden,FAVOR,1259157583329288192,1145039391372394497
217,Joe Biden,FAVOR,1144501040726888448,18534622
218,Joe Biden,NONE,1123640728079482880,21105276
219,Joe Biden,FAVOR,1123261250400440320,240073748
220,Joe Biden,FAVOR,1156263531894849536,727819076375089153
221,Joe Biden,FAVOR,1136528380193660928,18534622
222,Joe Biden,AGAINST,1244395931471998976,558038941
223,Joe Biden,FAVOR,1244043011165741056,55679493
224,Joe Biden,AGAINST,1269325365685612544,2318213948
225,Joe Biden,AGAINST,1243723829467176960,797352666233847809
226,Joe Biden,AGAINST,1268754213204635648,230014111
227,Joe Biden,AGAINST,1270388333663752192,3250066182
228,Joe Biden,AGAINST,1261138984253755392,2379066559
229,Joe Biden,AGAINST,1244753020698558464,1091062829442977792
230,Joe Biden,AGAINST,1239371024111673344,576768261
231,Joe Biden,AGAINST,1268227816404865024,1250542047775211520
232,Joe Biden,AGAINST,1243031323880513536,567756424
233,Joe Biden,AGAINST,1243978387921743872,1238182102870433792
234,Joe Biden,AGAINST,1270714192371171328,1121894904953655296
235,Joe Biden,AGAINST,1269093424919011328,2190741505
236,Joe Biden,AGAINST,1269726532747968512,1269483757125300225
237,Joe Biden,FAVOR,1238865243268235264,133397127
238,Joe Biden,AGAINST,1243305187487305728,1228426396784943104
239,Joe Biden,FAVOR,1239791647233167360,25915690
240,Joe Biden,FAVOR,1240098468409921536,174047262
241,Joe Biden,AGAINST,1240672666601705472,370403392
242,Joe Biden,FAVOR,1222689418349371392,2900247904
243,Joe Biden,AGAINST,1242170049667846144,2878745714
244,Joe Biden,AGAINST,1251312456946913280,311868503
245,Joe Biden,FAVOR,1239548300153536512,1069721646
246,Joe Biden,FAVOR,1250640518960340992,1240370825032871936
247,Joe Biden,FAVOR,1238170885032308736,2155024465
248,Joe Biden,FAVOR,1239370535219363840,1687191703
249,Joe Biden,FAVOR,1239386715141390336,4353841283
250,Joe Biden,FAVOR,1272285296894197760,30901658
251,Joe Biden,FAVOR,1087947657279082496,104864692
252,Joe Biden,FAVOR,1240356815612735488,892583782326321152
253,Joe Biden,FAVOR,1242199850483146752,925530990415613952
254,Joe Biden,FAVOR,1133551609680543744,785371303
255,Joe Biden,FAVOR,1239400076570775552,830191554509811716
256,Joe Biden,AGAINST,1222335590483595264,869949259017199617
257,Joe Biden,AGAINST,1223902787697893376,156549358
258,Joe Biden,FAVOR,1237921035095285760,862149206164856833
259,Joe Biden,AGAINST,1257299722882158592,755801175639855104
260,Joe Biden,AGAINST,1184152244515672064,48394622
261,Joe Biden,AGAINST,1184089289212215296,1168863686351609856
262,Joe Biden,AGAINST,1176988356401651712,430962057
263,Joe Biden,AGAINST,1225983266231967744,822625033629696001
264,Joe Biden,NONE,1183529753271099392,39395970
265,Joe Biden,AGAINST,1176794559059288064,2874339206
266,Joe Biden,AGAINST,1230569951833907200,312149882
267,Joe Biden,AGAINST,1234740803555090432,2818208253
268,Joe Biden,AGAINST,1200944491940786176,323132701
269,Joe Biden,AGAINST,1129538464544956416,327736247
270,Joe Biden,AGAINST,1141775761197686784,2888153230
271,Joe Biden,AGAINST,1178073098047885312,1113997676016803845
272,Joe Biden,AGAINST,1236090881737805824,315296719
273,Joe Biden,AGAINST,1198324016064483328,2888153230
274,Joe Biden,AGAINST,1176951092187299840,468464966
275,Joe Biden,FAVOR,1197376203826573312,1468043449
276,Joe Biden,FAVOR,1244775705277317120,1068974712
277,Joe Biden,FAVOR,1273692324594249728,935932077727289344
278,Joe Biden,AGAINST,1261430822529191936,86447568
279,Joe Biden,NONE,1221486845059616768,814636091907117056
280,Joe Biden,AGAINST,1244268056144011264,743817246955364352
281,Joe Biden,FAVOR,1274079335897378816,20730268
282,Joe Biden,FAVOR,1121434481964064768,451999354
283,Joe Biden,FAVOR,1260223478847979520,34167414
284,Joe Biden,FAVOR,1184063215895924736,1174550005685739520
285,Joe Biden,FAVOR,1243917552532828160,1079565934254276616
286,Joe Biden,FAVOR,1274115266792894464,805780977679147008
287,Joe Biden,FAVOR,1244718541552549888,813053931324481536
288,Joe Biden,FAVOR,1273689546870284288,21705181
289,Joe Biden,FAVOR,1243566537388089344,860678558
290,Joe Biden,FAVOR,1243465354187288576,39671081
291,Joe Biden,FAVOR,1156702788295917568,717011622917578753
292,Joe Biden,AGAINST,1243275446663262208,1135203229946372096
293,Joe Biden,FAVOR,1110928095450746880,17887465
294,Joe Biden,FAVOR,1274099174791720960,2992780920
295,Joe Biden,FAVOR,1273989081450643456,882768861334048768
296,Joe Biden,FAVOR,1121969140724584448,311258365
297,Joe Biden,NONE,1157657702966923264,757612266703421440
298,Joe Biden,NONE,1243319902305423360,238623615
299,Joe Biden,FAVOR,1089233530402541568,76914532
300,Joe Biden,FAVOR,1243127824749379584,419700944
301,Joe Biden,FAVOR,1273832978263744512,410788717
302,Joe Biden,FAVOR,1183973292878659584,1174550005685739520
303,Joe Biden,FAVOR,966854713030463488,2359537176
304,Joe Biden,FAVOR,1273802245830782976,940767652183724032
305,Joe Biden,FAVOR,1243722306867740672,1046558381211897856
306,Joe Biden,FAVOR,1243307866431393792,271586450
307,Joe Biden,FAVOR,1262357604350734336,777503424464187392
308,Joe Biden,FAVOR,1112502332871323648,24880446
309,Joe Biden,FAVOR,1274048299763290112,2436145675
310,Joe Biden,FAVOR,1244696291256475648,33755142
311,Joe Biden,FAVOR,978977826685767680,19949233
312,Joe Biden,FAVOR,1274004174490001408,1083786029033816064
313,Joe Biden,FAVOR,1122091874846748672,188769566
314,Joe Biden,FAVOR,1273805380829605888,21733944
315,Joe Biden,FAVOR,1121780700099874816,1019386033249628160
316,Joe Biden,FAVOR,1262483140028674048,453841499
317,Joe Biden,FAVOR,1262097748230197248,43608074
318,Joe Biden,FAVOR,1273979850110402560,1161124696684761088
319,Joe Biden,AGAINST,1129865335170060288,20812098
320,Joe Biden,AGAINST,1244239798908248064,17927511
321,Joe Biden,FAVOR,1259653005890031616,887759410126245888
322,Joe Biden,AGAINST,1134234988705210368,258102381
323,Joe Biden,FAVOR,1243491309312188416,746199733
324,Joe Biden,FAVOR,1221491926513352704,275783771
325,Joe Biden,AGAINST,1244248259733970944,227010728
326,Joe Biden,FAVOR,1273337532894318592,862831347014004738
327,Joe Biden,FAVOR,1243856797963878400,1048207928996646912
328,Joe Biden,FAVOR,1262415869235261440,17274854
329,Joe Biden,FAVOR,1156774685419270144,588597181
330,Joe Biden,FAVOR,1262518464226291712,817825066993860608
331,Joe Biden,AGAINST,1238280170525675520,2646233443
332,Joe Biden,AGAINST,1266094883732729856,15975316
333,Joe Biden,FAVOR,1270440063957008384,3070103647
334,Joe Biden,AGAINST,1154418428071096320,833839440
335,Joe Biden,AGAINST,1162618324158701568,802584787
336,Joe Biden,FAVOR,1240350025957486592,1037234166
337,Joe Biden,AGAINST,1189670972191846400,802584787
338,Joe Biden,AGAINST,1197387629509038080,2182964552
339,Joe Biden,AGAINST,1178779414005518336,22042859
340,Joe Biden,AGAINST,1240762368570916864,4849898158
341,Joe Biden,AGAINST,1158539036342063104,823785920
342,Joe Biden,FAVOR,1035255366811086848,22201568
343,Joe Biden,NONE,1218993590321455104,191034134
344,Joe Biden,FAVOR,1100592069792460800,485711653
345,Joe Biden,AGAINST,1207900022416773120,1017481567361478658
346,Joe Biden,FAVOR,1023194085270716416,98207161
347,Joe Biden,FAVOR,1046536728364879872,1478718630
348,Joe Biden,AGAINST,1178401568632082432,1363083624
349,Joe Biden,FAVOR,1061406261059706880,1038421045936631808
350,Joe Biden,NONE,1262300762836779008,1028276068895997952
351,Joe Biden,FAVOR,1167658570600476672,384612596
352,Joe Biden,AGAINST,1239356397768396800,63434099
353,Joe Biden,FAVOR,1105791966762225664,96440969
354,Joe Biden,AGAINST,1067778038807568384,713428905818984448
355,Joe Biden,AGAINST,1121532770323501056,60303192
356,Joe Biden,AGAINST,1274117647739883520,719287992876027905
357,Joe Biden,AGAINST,1125838405055606784,1060694753316990976
358,Joe Biden,FAVOR,1158425532255625216,198313485
359,Joe Biden,AGAINST,1145299621708795904,20365254
360,Joe Biden,AGAINST,985693508274094080,784732929998131200
361,Joe Biden,FAVOR,988815610762137600,952341526113288192
362,Joe Biden,FAVOR,1239593799703298048,67720874
363,Joe Biden,FAVOR,1088878187961085952,14676835
364,Joe Biden,AGAINST,1133748706199654400,242134553
365,Joe Biden,NONE,1239358769823272960,1168652495880507392
366,Joe Biden,AGAINST,1272286474436837376,140913383
367,Joe Biden,NONE,1112769104379822080,1511018348
368,Joe Biden,AGAINST,1112453985309544448,3493430836
369,Joe Biden,AGAINST,1142612764030058496,731857607347056644
370,Joe Biden,FAVOR,1269748711103528960,2952603735
371,Joe Biden,AGAINST,1239370736927567872,1683489637
372,Joe Biden,NONE,1121567234906894336,18820399
373,Joe Biden,AGAINST,1044957221610635264,558400536
374,Joe Biden,FAVOR,1056034957079048192,838989269565902848
375,Joe Biden,FAVOR,1239551873931247616,72978331
376,Joe Biden,AGAINST,1080600201214205952,513363951
377,Joe Biden,NONE,1212158224461434880,96910170
378,Joe Biden,FAVOR,1240113494793400320,60905269
379,Joe Biden,AGAINST,1112427694002565120,1094081929945608197
380,Joe Biden,FAVOR,1057357668250198016,222708430
381,Joe Biden,NONE,1035384757750706176,44473952
382,Joe Biden,AGAINST,1260645190563332096,1080220559038922752
383,Joe Biden,FAVOR,963667818158919680,476410624
384,Joe Biden,AGAINST,1240744066679177216,1206594918032007168
385,Joe Biden,AGAINST,1240689719328952320,815878766245400576
386,Joe Biden,AGAINST,1184343019715039232,584453926
387,Joe Biden,AGAINST,1240965633455554560,2858925305
388,Joe Biden,AGAINST,1149260634602835968,2932317550
389,Joe Biden,FAVOR,1035236599876001792,3349482357
390,Joe Biden,FAVOR,1000905495450763264,507286046
391,Joe Biden,FAVOR,1043852427865206784,14053295
392,Joe Biden,AGAINST,985621232585465856,905893554291138565
393,Joe Biden,FAVOR,978680488847138816,280699801
394,Joe Biden,AGAINST,1148648058634276864,4828360303
395,Joe Biden,AGAINST,1199095127735562240,60925125
396,Joe Biden,AGAINST,985607067896430592,806099556
397,Joe Biden,AGAINST,1260758525711486976,823313125898190848
398,Joe Biden,AGAINST,1024425221195845632,1017803190928961536
399,Joe Biden,FAVOR,1223321868901371904,59966446
400,Joe Biden,FAVOR,1208623129905336320,288816653
401,Joe Biden,FAVOR,1112025613215379456,1032753003701391360
402,Joe Biden,AGAINST,1122124049218506752,734541515385655297
403,Joe Biden,AGAINST,1239366673712504832,1220159848677023744
404,Joe Biden,AGAINST,1238660267678011392,201999631
405,Joe Biden,FAVOR,1035297248471474176,3041136213
406,Joe Biden,AGAINST,1165005158457081856,20529444
407,Joe Biden,FAVOR,1159176621049425920,46485354
408,Joe Biden,FAVOR,1009947652283404288,892791687252234240
409,Joe Biden,AGAINST,966382981685415936,2610290468
410,Joe Biden,FAVOR,1144443673893134336,279230476
411,Joe Biden,NONE,1124090910952841216,34090250
412,Joe Biden,FAVOR,1273026193118253056,935296680072581120
413,Joe Biden,AGAINST,1199151822193053696,918604178930352128
414,Joe Biden,FAVOR,1043236465906515968,737046669460570112
415,Joe Biden,FAVOR,1204587277592252416,895814938995957760
416,Joe Biden,AGAINST,1225552547827634176,769870028204220417
417,Joe Biden,AGAINST,1134059531418439680,33385676
418,Joe Biden,NONE,1074436805720764416,3597150322
419,Joe Biden,AGAINST,1178698833192247296,231636856
420,Joe Biden,AGAINST,1262893737794994176,2816309667
421,Joe Biden,AGAINST,1189267762453065728,20597379
422,Joe Biden,AGAINST,1178713669841997824,1010389736865689601
423,Joe Biden,FAVOR,1145372221294227456,279303627
424,Joe Biden,FAVOR,1035466498112974848,21097079
425,Joe Biden,AGAINST,1123308727216381952,1087507479024422912
426,Joe Biden,FAVOR,1086395885607620608,74945157
427,Joe Biden,FAVOR,1176995544993914880,17659577
428,Joe Biden,FAVOR,1140692460001091584,1130193630621159424
429,Joe Biden,AGAINST,1252013462135492608,102142170
430,Joe Biden,NONE,1096101169456386048,52571677
431,Joe Biden,NONE,1237143667959160832,312149882
432,Joe Biden,FAVOR,1200923199141228544,24656767
433,Joe Biden,NONE,1096852359823720448,1126406750
434,Joe Biden,FAVOR,1113521664652861440,870002936251695105
435,Joe Biden,FAVOR,1074833854123323392,241625257
436,Joe Biden,AGAINST,1198389913756094464,758821530180608000
437,Joe Biden,AGAINST,1122359161151295488,1564167697
438,Joe Biden,FAVOR,1262572154748416000,726489448662228993
439,Joe Biden,AGAINST,1035231625750011904,43007868
440,Joe Biden,AGAINST,1186815215385612288,403089493
441,Joe Biden,AGAINST,1121576972675682304,121901360
442,Joe Biden,AGAINST,1250711319243874304,1236505297935613957
443,Joe Biden,FAVOR,1313607656028995584,275783771
444,Joe Biden,NONE,1284256183734480896,949655217414508546
445,Joe Biden,FAVOR,1021622373198512128,46255132
446,Joe Biden,AGAINST,1112392512000442368,42051673
447,Joe Biden,FAVOR,1239386729695662080,519208070
448,Joe Biden,AGAINST,977629436781711360,74278654
449,Joe Biden,FAVOR,1272265655727747072,1184600610374443008
450,Joe Biden,AGAINST,1272872916317884416,253742253
451,Joe Biden,AGAINST,1111745369501634560,28681873
452,Joe Biden,AGAINST,1255965733382651904,912350122276737024
453,Joe Biden,FAVOR,979145038406938624,234627308
454,Joe Biden,AGAINST,1242927314998042624,2819576381
455,Joe Biden,AGAINST,1122413384006275072,1335808284
456,Joe Biden,FAVOR,1261685212104269824,1176823194537353216
457,Joe Biden,AGAINST,1123376148564586496,37935169
458,Joe Biden,AGAINST,998479531945144320,208245288
459,Joe Biden,FAVOR,1272748270272593920,241581504
460,Joe Biden,AGAINST,1240726243789746176,2922906515
461,Joe Biden,FAVOR,1273314771333308416,878741760695975936
462,Joe Biden,FAVOR,1221216894742618112,17762316
463,Joe Biden,NONE,1121634646926606336,32256414
464,Joe Biden,FAVOR,1024021905043582976,2421037747
465,Joe Biden,AGAINST,985625445168177152,4780638770
466,Joe Biden,NONE,1057780011598458880,823625499721146368
467,Joe Biden,NONE,1144433035930152960,35812477
468,Joe Biden,FAVOR,1101131019682570240,246892786
469,Joe Biden,FAVOR,946829334664433664,3059048711
470,Joe Biden,FAVOR,1035303539181019136,1508086512
471,Joe Biden,FAVOR,1121776045630181376,1103425301793501184
472,Joe Biden,AGAINST,1211090855332909056,547194630
473,Joe Biden,FAVOR,1061875263921942528,135060958
474,Joe Biden,AGAINST,1196264183077076992,2348200399
475,Joe Biden,FAVOR,1144437485675565056,3789644652
476,Joe Biden,NONE,1206684121424125952,19737700
477,Joe Biden,NONE,1021738769131552768,27385174
478,Joe Biden,FAVOR,956963902633402368,1117937749
479,Joe Biden,AGAINST,1133194872666710016,516890011
480,Joe Biden,AGAINST,1263805635298160640,622969430
481,Joe Biden,AGAINST,1179787494591590400,716450609256349696
482,Joe Biden,FAVOR,977542022562238464,210695187
483,Joe Biden,AGAINST,1197360551178801152,755281224990547968
484,Joe Biden,FAVOR,1075517470050541568,780505104021458944
485,Joe Biden,FAVOR,1262111524707020800,755588817902383104
486,Joe Biden,FAVOR,1036695962020925440,40980839
487,Joe Biden,NONE,1196453772395978752,3029493137
488,Joe Biden,FAVOR,1240770287525748736,75332746
489,Joe Biden,NONE,1144564520964296704,139601549
490,Joe Biden,AGAINST,1167654887922044928,388432699
491,Joe Biden,AGAINST,1144440350146215936,82429341
492,Joe Biden,NONE,1178695651930054656,2998649061
493,Joe Biden,FAVOR,1090466124473393152,17146510
494,Joe Biden,FAVOR,1106088595499171840,266084799
495,Joe Biden,AGAINST,1121238987371188224,64780460
